,atm_id,id,atm_group,address,address_rus,lat,long,target,lat_rad,long_rad,key,n_mall,n_bank,n_department_store,n_station,n_alcohol,n_police,n_university,n_railway_station,n_aeroway_terminal
2377,2377,3597.0,8083.0,"Ozerkovskaya nab,28s2  Moskva         ","Озерковская набережная, 28с1, Москва, Россия, 115184",55.738875,37.638305,0.1729589833747731,0.9728268901075544,0.6569123471198444,0,0,5,0,0,1,0,0,0,0
2378,2378,3604.0,8083.0,"SHEREMETEVSKAYA,  60 A Moskva         ","Шереметьевская улица, 60А, Москва, Россия",55.802437,37.616782,0.1566344742519893,0.973936256286707,0.6565366999049376,0,0,0,0,0,0,0,0,0,0
2379,2379,3620.0,8083.0,"Mashi Poryvayevoy, 34  Moskva         ","улица Маши Порываевой, 34, Москва, Россия, 107078",55.772168,37.648456,0.2186083166997159,0.9734079625754208,0.6570895154922143,0,0,9,0,0,1,0,0,0,0
2380,2380,3633.0,8083.0,"TAGANSKAYA, 29 STR 1   Moskva         ","Таганская улица, 29с1, Москва, Россия, 109147",55.73964,37.667528,0.2026426444935969,0.9728402418763321,0.6574223846871546,0,0,2,0,0,3,0,0,0,0
2381,2381,3642.0,8083.0,"LENINGRADSKIY PR., 12  Moskva         ","Ленинградский проспект, 12, Москва, Россия, 125040",55.780157,37.578855,0.2036169507587917,0.9735473969293627,0.6558747488795337,0,0,1,0,0,3,1,0,0,0
2382,2382,3647.0,8083.0,"Spasskaya B.,25/1      Moskva         ","Большая Спасская улица, 25с1, Москва, Россия, 129090",55.775575,37.641432,0.1567099324384316,0.9734674259430364,0.6569669235655542,0,0,4,0,0,3,0,0,0,0
2383,2383,3656.0,8083.0,"MICHURINA, 17          ZHukovskiy     ","улица Мичурина, 17, Жуковский, Московская область, Россия",55.611384,38.110676,0.1449377253421608,0.9706017523908943,0.6651567763607824,0,0,0,0,0,0,0,0,0,0
2384,2384,3658.0,8083.0,"LENINA PR., 113        Nizhniy Novgoro","проспект Ленина, 113, Нижний Новгород, Россия, 603004",56.249802,43.876476,0.1639610676414677,0.9817442484948915,0.7657889703722714,0,0,0,0,1,0,0,0,0,0
2385,2385,3669.0,8083.0,"SAD. KUDRINSKAYA,32,1  Moskva         ","Садовая-Кудринская улица, 32с1, Москва, Россия, 123001",55.765412,37.590901,0.2147312286863026,0.973290048131156,0.656084991241229,0,0,5,0,0,0,1,0,0,0
2386,2386,3671.0,8083.0,"GAGARINA PL.,6,87      Rostov-na-Donu ","площадь Гагарина, 6/87, Ростов-на-Дону, Россия, 344000",47.235546,39.715121,0.1615492848073111,0.8244158016772375,0.693159624277943,0,0,1,0,0,0,0,0,0,0
2387,2387,3677.0,8083.0,"INDUSTRIALNAYA, 6      Vsevolozhsk    ","Индустриальная улица, 6, Всеволожск, Ленинградская область, Россия",59.996493,30.785094,0.1832287557436085,1.0471363424997302,0.5373012508359513,0,0,0,0,0,0,0,0,0,0
2388,2388,3681.0,8083.0,"REVOLYUTSII SH., 41    Sankt-Peterburg","шоссе Революции, 41/39, Санкт-Петербург, Россия, 195248",59.959683,30.439773,0.1688924302262295,1.0464938868020712,0.5312742624096719,0,0,4,0,0,0,0,0,0,0
2389,2389,3698.0,8083.0,"1Y POKROVSKIY PR.,5    Kotelniki      ","1-й Покровский проезд, 5, Котельники, Московская область, Россия, 140055",55.653294,37.844208,0.1555711055357751,0.9713332198804051,0.6605060324095783,0,0,0,1,0,0,0,0,0,0
2390,2390,3711.0,8083.0,"PULKOVSKOE SH., 25     Sankt-Peterburg","Пулковское шоссе, 25к1, Санкт-Петербург, Россия, 196240",59.819802,30.317252,0.1246808017698676,1.044052502791089,0.529135867556836,0,0,0,0,0,0,0,0,0,0
2391,2391,3712.0,8083.0,"PULKOVSKOE SH., 25     Sankt-Peterburg","Пулковское шоссе, 25к1, Санкт-Петербург, Россия, 196240",59.819802,30.317252,0.0938273623062182,1.044052502791089,0.529135867556836,0,0,0,0,0,0,0,0,0,0
2392,2392,3718.0,8083.0,"AKSAYSKIY PR.T, 23     Aksay          ","Аксайский проспект, 23, Аксай, Ростовская область, Россия, 346720",47.290051,39.846535,0.1339229851197998,0.825367093386037,0.6954532312611588,0,0,0,0,0,0,0,0,0,0
2393,2393,3725.0,8083.0,"BOLSHEVIKOV, 10A       Sankt-Peterburg","проспект Большевиков, 10к1, Санкт-Петербург, Россия, 193168",59.912003,30.480125,0.1918384626686367,1.0456617138147202,0.5319785376694367,0,0,0,0,0,0,0,0,0,0
2394,2394,3729.0,8083.0,"SH.PETERGOFSKOE, 98    Sankt-Peterburg","Петергофское шоссе, 98, Санкт-Петербург, Россия, 198206",59.851666,30.093589,0.1407816799421816,1.0446086345039445,0.5252322117919479,0,0,0,0,0,0,0,0,0,0
2395,2395,3730.0,8083.0,"PL. KONSTITUTSII,7     Sankt-Peterburg","площадь Конституции, 7, Санкт-Петербург, Россия, 196191",59.850988,30.308259,0.1090989141807434,1.044596801171616,0.5289789100972041,0,0,5,0,0,2,0,0,0,0
2396,2396,3745.0,8083.0,24 KM MKAD             Moskva         ,"МКАД, 24-й километр, Москва, Россия",55.593995,37.734946,0.140259818823302,0.9702982570872649,0.6585990507622642,0,0,0,0,0,0,0,0,0,0
2397,2397,3756.0,8083.0,"PR. YUZHNOPORT 2,18.9  Moskva         ",,,,0.2088899645896894,,,0,0,0,0,0,0,0,0,0,0
2398,2398,3757.0,8083.0,"KASHIRSKOE SH., 70.4   Domodedovo     ","Каширское шоссе, 70, Домодедово, Московская область, Россия",55.432352,37.766783,0.2186083166997159,0.9674770545244638,0.6591547112362216,0,0,2,0,0,1,0,0,0,0
2399,2399,3760.0,8083.0,"KASHIRSKOE SH., 70.4   Domodedovo     ","Каширское шоссе, 70, Домодедово, Московская область, Россия",55.432352,37.766783,0.2186083166997159,0.9674770545244638,0.6591547112362216,0,0,2,0,0,1,0,0,0,0
2400,2400,3766.0,8083.0,"MICHURINA, 17          ZHukovskiy     ","улица Мичурина, 17, Жуковский, Московская область, Россия",55.611384,38.110676,0.105330492814176,0.9706017523908943,0.6651567763607824,0,0,0,0,0,0,0,0,0,0
2401,2401,3785.0,8083.0,"Dolgorukovskaya,40     Moskva         ","Долгоруковская улица, 40, Москва, Россия, 127006",55.778137,37.6024,0.1994383131797069,0.9735121412784724,0.6562856866519158,0,0,8,0,2,3,3,0,0,0
2402,2402,3793.0,8083.0,"KHORINSKAYA, 1         Ulan-Ude       ","Хоринская улица, 1, Улан-Удэ, Республика Бурятия, Россия, 670009",51.857615,107.737701,0.1132168017488913,0.9050861239815993,1.8803776109791874,0,0,0,0,0,0,0,0,0,0
2403,2403,3804.0,8083.0,"Krasnaya, 60           Krasnodar      ","Красная улица, 60, микрорайон Центральный, Краснодар, Россия",45.026094,38.971342,0.1099829534293144,0.7858535896124637,0.680178231820752,0,0,10,0,0,2,1,0,0,0
2404,2404,3824.0,8083.0,"STROITELNAYA,14        Nizhniy Kuranak","Строительная улица, 14, посёлок Нижний Куранах, Алданский муниципальный район, Республика Саха (Якутия), Россия, 678940",58.81784,125.535887,0.1881863937915623,1.0265649669112216,2.1910145575615467,0,0,1,0,0,1,0,0,0,0
2405,2405,3830.0,8083.0,"Dolgorukovskaya,40     Moskva         ","Долгоруковская улица, 40, Москва, Россия, 127006",55.778137,37.6024,0.1431502868260193,0.9735121412784724,0.6562856866519158,0,0,8,0,2,3,3,0,0,0
2406,2406,3834.0,8083.0,"INTERNATSIONALNAYA, 43 Omsk           ","Интернациональная улица, 43, Омск, Россия, 644043",54.992467,73.373449,0.2186083166997159,0.9597996129443285,1.2806082685941407,0,0,2,0,0,2,0,0,0,0
2407,2407,3839.0,8083.0,"TRANSPORTNIY, 1        Krasnoyarsk    ","Транспортный проезд, 1, Красноярск, Россия, 660123",56.017613,92.998916,0.1972048062436903,0.9776917859579782,1.6231372849856347,0,0,0,0,0,0,0,0,0,0
2408,2408,3858.0,8083.0,"10 LET OKTYABRYA, 53   Izhevsk        ","улица 10 лет Октября, 53, Ижевск, Удмуртская Республика, Россия, 426011",56.872595,53.227103,0.1516575892340169,0.9926140369032644,0.9289881986481513,0,0,1,0,0,0,0,0,0,0
2409,2409,3859.0,8083.0,"BR YANA RAYNISA, 4,1   Moskva         ","бульвар Яна Райниса, 4к1, Москва, Россия, 125480",55.850712,37.430768,0.2140492887009412,0.9747788139831073,0.6532901431501329,0,0,3,0,0,1,0,0,0,0
2410,2410,3863.0,8083.0,"KUUSINENA, 1           Moskva         ","улица Куусинена, 1, Москва, Россия, 123308",55.77838,37.51644,0.2176974445946337,0.9735163824285546,0.6547854016269015,0,0,3,0,2,3,0,0,0,0
2411,2411,3868.0,8083.0,"USOVA, 7               Tomsk          ","улица Усова, 7, Томск, Россия, 634034",56.463744,84.9547,0.1100169897767928,0.9854782408031931,1.4827392300440267,0,0,2,0,0,1,1,0,0,0
2412,2412,3876.0,8083.0,Pr.50 Oktyabrya 27     Ulan-Ude       ,"проспект 50 лет Октября, 27, Улан-Удэ, Республика Бурятия, Россия",51.841759,107.603286,0.1711050802180197,0.904809384575403,1.8780316266651191,0,0,2,0,0,0,0,0,0,0
2413,2413,3885.0,8083.0,"MIRA PR, 27 B          Tomsk          ","проспект Мира, 27, Томск, Россия, 634059",56.51741,84.980788,0.1974859428483271,0.9864148891995683,1.483194551539287,0,0,1,0,0,0,0,0,0,0
2414,2414,3887.0,8083.0,"KUZNETSOVA, 21         YEkaterinburg  ","улица Кузнецова, 21, Орджоникидзевский район, Екатеринбург, Свердловская область, Россия, 620012",56.892635,60.612485,0.1417559165050297,0.9929638008853641,1.0578874310656752,0,0,5,0,0,1,0,0,0,0
2415,2415,3896.0,8083.0,"CHAPAEVA, 5            Kirov          ","улица Чапаева, 5, Киров, Россия, 610035",58.591661,49.644487,0.1260109691555571,1.0226173986623532,0.8664597536135221,0,0,1,0,0,0,0,0,0,0
2416,2416,3903.0,8083.0,"30-letiya Pobedy b-r, 1Volgograd      ","бульвар 30-летия Победы, 5, микрорайон Семь Ветров, Волгоград, Россия",48.741521,44.504417,0.1664217304565461,0.850700023879959,0.7767486083305372,0,0,1,0,0,0,1,0,0,0
2417,2417,3908.0,8083.0,"Tankistov, 20          Perm           ","улица Танкистов, 20, Пермь, Россия, 614095",57.98717,56.213453,0.0991129281434299,1.0120670404136802,0.9811098387650841,0,0,1,0,0,2,0,0,0,0
2418,2418,3911.0,8083.0,"AKADEMIKA ZHUKA, 34    Balakovo       ","улица Академика Жук, 34, Балаково, Саратовская область, Россия, 413853",52.022076,47.783276,0.1507520244804172,0.9079565099227216,0.833975493589186,0,0,2,0,0,2,0,0,0,0
2419,2419,3924.0,8083.0,Nevskaya 3             Volgograd      ,"Невская улица, 3, Волгоград, Россия, 400087",48.713922,44.511963,0.0970478965088608,0.8502183304597011,0.7768803108758927,0,0,2,0,0,2,0,0,1,0
2420,2420,3926.0,8083.0,"KOCHETOVA, 35          Kyzyl          ","улица Кочетова, 35, Кызыл, Республика Тыва, Россия, 667000",51.719622,94.445464,0.1927890867407498,0.9026776917868947,1.6483843103737739,0,0,1,0,0,0,2,0,0,0
2421,2421,3942.0,8083.0,"CHERNYSHEVSKOGO, 104   Saratov        ","улица имени Н.Г. Чернышевского, 104, Саратов, Россия",51.519044,46.019623,0.1823297951018479,0.8991769452798295,0.8031939418765105,0,0,0,0,0,0,0,0,0,0
2422,2422,3943.0,8083.0,"KARLA MARKSA, 15       Syzran         ","улица Карла Маркса, 13, Сызрань, Самарская область, Россия, 446001",53.148233,48.460723,0.1370040321369316,0.9276116574671034,0.8457991742469441,0,0,1,0,0,1,0,0,0,0
2423,2423,3944.0,8083.0,"PR. LENINA, 62A        Nizhniy Novgoro","проспект Ленина, 62А, Нижний Новгород, Россия, 603073",56.274185,43.92035,0.1791142813360313,0.9821698121264052,0.7665547161282915,0,0,3,0,1,3,0,0,0,0
2424,2424,3948.0,8083.0,"LENINA, 159            Blagoveshchensk","улица Ленина, 159, Благовещенск, Амурская область, Россия",50.2587,127.527973,0.1689447250598249,0.877179792772074,2.2257830172444306,0,0,3,0,0,1,0,0,0,0
2425,2425,3949.0,8083.0,"PR. 50 LET OKTYAB,70   Saratov        ","проспект имени 50 лет Октября, 70, Саратов, Россия, 410009",51.561936,45.994398,0.144140773699664,0.8999255519025949,0.8027536825726949,0,0,2,0,0,2,0,0,0,0
2426,2426,3953.0,8083.0,"BOLDYREVA, 6           Magadan        ","улица Болдырева, 6, Магадан, Россия",59.554597,150.814748,0.1721844200998434,1.0394238023483375,2.632213913165533,0,0,2,0,0,0,0,1,0,0
2427,2427,3956.0,8083.0,"LENINGRADSKAYA, 73     Karymskoye     ","Ленинградская улица, 73, поселок городского типа Карымское, Карымский район, Забайкальский край, Россия",51.624161,114.342025,0.1761730335857361,0.9010115830296485,1.9956448096476693,0,0,1,0,0,0,1,0,0,0
2428,2428,3967.0,8083.0,"PR.MIRA, 26            Komsomolsk-na-A","проспект Мира, 26, Комсомольск-на-Амуре, Хабаровский край, Россия, 681000",50.545218,137.020461,0.2186083166997159,0.8821804752383032,2.3914581870504823,0,1,2,0,0,4,0,0,0,0
2429,2429,3968.0,8083.0,"LENINGRADS.,37         KHabarovsk     ",,,,0.1890022413906689,,,0,0,0,0,0,0,0,0,0,0
2430,2430,3971.0,8083.0,"GOGOLYA, 41            Vladivostok    ","улица Гоголя, 41, Владивосток, Приморский край, Россия, 690014",43.125499,131.905284,0.089287487394975,0.752681949115522,2.302181506578196,0,1,4,0,0,1,0,0,0,0
2431,2431,3978.0,8083.0,"MOSKOVSKAYA, 98        Kyzyl          ","Московская улица, 98, Кызыл, Республика Тыва, Россия",51.698554,94.40769,0.2186083166997159,0.9023099858200846,1.6477250297021255,0,0,0,0,0,0,0,0,0,0
2432,2432,3984.0,8083.0,"SHakhraya, 87          Lebedyan       ","улица Шахрая, 87, Лебедянь, Липецкая область, Россия, 399610",53.019985,39.125736,0.1067217183856351,0.9253733076080057,0.6828729154660762,0,0,1,0,0,0,0,0,0,0
2433,2433,3991.0,8083.0,"LENINA, 22             KOVROV         ","проспект Ленина, 22, Ковров, Владимирская область, Россия, 601900",56.362995,41.311714,0.1397794271411849,0.9837198390351013,0.7210254289422368,0,0,2,0,0,0,0,0,0,0
2434,2434,3994.0,8083.0,"GORKOGO, 43            CHita          ","улица Горького, 43, Чита, Забайкальский край, Россия, 672000",52.038721,113.511757,0.1049892670706566,0.9082470199767161,1.981153899373721,0,0,0,0,0,0,0,0,0,0
2435,2435,4003.0,8083.0,"ZHERDEVA, 104          Ulan-Ude       ","улица Жердева, 104, Улан-Удэ, Республика Бурятия, Россия, 670033",51.810649,107.661623,0.1540164568560054,0.9042664126451075,1.8790497993908553,0,0,1,0,0,0,0,0,0,0
2436,2436,4016.0,8083.0,"TRANSPORTNIY, 1        Krasnoyarsk    ","Транспортный проезд, 1, Красноярск, Россия, 660123",56.017613,92.998916,0.1637702553813432,0.9776917859579782,1.6231372849856347,0,0,0,0,0,0,0,0,0,0
2437,2437,4023.0,8083.0,"Gagarina pl, 6/87      Rostov-na-Donu ","площадь Гагарина, 6/87, Ростов-на-Дону, Россия, 344000",47.235546,39.715121,0.2132757056546353,0.8244158016772375,0.693159624277943,0,0,1,0,0,0,0,0,0,0
2438,2438,4043.0,8083.0,"K.MARKSA, 21G          Bolshoy Kamen  ","улица Карла Маркса, 21, Большой Камень, Приморский край, Россия, 692801",43.110547,132.352492,0.2186083166997159,0.7524209874857638,2.309986758619455,0,0,3,0,0,1,1,0,0,0
2439,2439,4046.0,8083.0,"Dneprostroyevskaya, 11 Artem          ","Днепростроевская улица, 11, посёлок Артёмовский, Артём, Приморский край, Россия, 692775",43.368292,132.31593,0.1921260722466586,0.7569194863663166,2.3093486313383407,0,0,1,0,0,0,0,0,0,0
2440,2440,4054.0,8083.0,"Kashirskoye sh., 26, k.Moskva         ","Каширское шоссе, 26, Москва, Россия, 115522",55.653314,37.64613,0.1177177734954109,0.9713335689462556,0.6570489191338129,0,0,3,0,2,1,0,0,0,0
2441,2441,4067.0,8083.0,"SALYUTNAYA, 27         CHelyabinsk    ","Салютная улица, 27, Челябинск, Россия, 454071",55.169663,61.444065,0.1424397468718888,0.9628922665656924,1.0724012400594096,0,0,1,0,0,1,1,0,0,0
2442,2442,4072.0,8083.0,"KOMSOMOLSKAYA,71       KHabarovsk     ","Комсомольская улица, 71, Хабаровск, Россия, 680000",48.472566,135.059817,0.1823601388048936,0.8460058735902577,2.3572384937910105,0,1,3,0,0,2,0,0,0,0
2443,2443,4077.0,8083.0,"STEPNAYA, 50           Petropavlovsk-K","Степная улица, 50, Петропавловск-Камчатский, Камчатский край, Россия, 683032",53.010109,158.737224,0.1370158807180592,0.9252009388910788,2.770487204275763,0,0,0,0,0,0,0,0,0,0
2444,2444,4079.0,8083.0,"VAKHOVA, 2             KHabarovsk     ","улица Вахова, 2, Хабаровск, Россия",48.43703,135.104094,0.166032823174008,0.845385653387269,2.358011273223916,0,0,0,0,0,2,0,0,0,0
2445,2445,4083.0,8083.0,"SHATKOVSKOGO, 125      Svobodnyy      ","улица Шатковского, 125, Свободный, Амурская область, Россия",51.394371,128.133321,0.1994100823118914,0.8970009909414907,2.236348332964793,0,0,0,0,0,0,0,0,0,0
2446,2446,4096.0,8083.0,"STEPANA RAZINA, 19     Tolyatti       ","проспект Степана Разина, 19, Тольятти, Самарская область, Россия, 445042",53.529819,49.298689,0.1506404563395686,0.9342715895466186,0.8604244399667109,0,0,0,0,0,0,0,0,0,0
2447,2447,4104.0,8083.0,"CIALKOVSKOGO,6         Krasnogorsk    ","улица Циолковского, 6, микрорайон Райцентр, Красногорск, Московская область, Россия",55.818194,37.324632,0.1602574444348073,0.9742112678169437,0.6514377204952362,0,0,2,0,0,0,0,0,0,0
2448,2448,4112.0,8083.0,"PONFILOVCEV, 18A       Barnaul        ","улица Панфиловцев, 18А, Барнаул, Алтайский край, Россия, 656057",53.346962,83.675185,0.2186083166997159,0.9310801328362992,1.4604074804653715,0,0,1,0,0,0,0,0,0,0
2449,2449,4118.0,8083.0,"BELINSKOGO, 58         Yakutsk        ","улица Белинского, 58, Якутск, Республика Саха (Якутия), Россия",62.021794,129.710618,0.176826486840842,1.082484513293664,2.2638773588966226,0,0,1,0,0,0,0,0,0,0
2450,2450,4121.0,8083.0,"LENINA, 3              Neryungri      ","проспект Ленина, 3, Нерюнгри, Республика Саха (Якутия), Россия, 678960",56.663431,124.711862,0.1987519998960869,0.9889634364266231,2.1766326081928002,0,0,3,0,0,1,0,0,0,0
2451,2451,4130.0,8083.0,"KOPYLOVA, 33           Komsomolsk-na-A","проспект Копылова, 33, Комсомольск-на-Амуре, Хабаровский край, Россия, 681014",50.586979,137.066132,0.1490309302230429,0.8829093421872286,2.3922552963731607,0,1,0,0,0,1,0,0,0,0
2452,2452,4133.0,8083.0,"PAVLOVSKOGO, 11A       Novokuznetsk   ","улица Павловского, 11А, Новокузнецк, Кемеровская область, Россия, 654007",53.768544,87.127815,0.1852114744833876,0.938438126803442,1.5206672418185032,0,0,0,0,0,0,0,0,0,0
2453,2453,4134.0,8083.0,"RUSSKAYA, 68-B         VLADIVOSTOK    ","Русская улица, 68А, Владивосток, Приморский край, Россия, 690049",43.168562,131.922971,0.2041571855838185,0.7534335402513084,2.302490202962996,0,1,9,1,0,3,0,0,0,0
2454,2454,4145.0,8083.0,"MIRA, 15               Vilyuchinsk    ","улица Мира, 15, Вилючинск, Камчатский край, Россия",52.932604,158.406088,0.1565395549350363,0.9238482214543206,2.7647077908038797,0,0,3,0,0,2,1,1,0,0
2455,2455,4147.0,8083.0,"SAFIULLINA, 16         Kazan          ","улица Сафиуллина, 16, Казань, Республика Татарстан, Россия, 420110",55.751492,49.22112,0.2003902876888362,0.9730470982992785,0.8590706055192313,0,0,1,0,0,0,1,0,0,0
2456,2456,4156.0,8083.0,"Krasnykh Partizan,4/1  Krasnodar      ","улица Красных Партизан, 4/1, Краснодар, Россия, 350012",45.062865,38.918378,0.0872549711342118,0.7864953646317145,0.6792538356357256,0,0,0,0,0,1,0,0,0,0
2457,2457,4157.0,8083.0,"SOVETSKAYA, 48         Bichura        ","Советская улица, 48, село Бичура, Бичурский район, Республика Бурятия, Россия",50.58981,107.596477,0.1069479284954906,0.8829587524583525,1.8779127871963508,0,0,0,0,0,0,0,0,0,0
2458,2458,4161.0,8083.0,"LITVINOVA, 17          Irkutsk        ","улица Литвинова, 17, Иркутск, Россия, 664003",52.282013,104.294773,0.1562408179847115,0.9124932664204781,1.820287181470084,0,0,2,0,0,0,0,0,0,0
2459,2459,4164.0,8083.0,"ZAPADNOE SH., 10       Amursk         ","Западное шоссе, 10, Амурск, Хабаровский край, Россия",50.229718,136.885687,0.1705493743483453,0.876673961448261,2.389105937004399,0,0,0,0,0,0,0,0,0,0
2460,2460,4169.0,8083.0,"SEVERNOE SH,151        Komsomolsk-na-A","Северное шоссе, 146, Комсомольск-на-Амуре, Хабаровский край, Россия, 681034",50.610141,136.961263,0.0379019420736469,0.8833135953485755,2.3904249870398866,0,0,0,0,0,0,0,0,0,0
2461,2461,4174.0,8083.0,"Geofizikov, 6          Krasnokamsk    ","улица Геофизиков, 6, Краснокамск, Пермский край, Россия, 617060",58.079971,55.758834,0.1032523856286769,1.0136867234128235,0.9731752403729599,0,0,2,0,0,0,1,0,0,0
2462,2462,4179.0,8083.0,"DEMENTEVA, 6           Seryshevo      ","улица Дементьева, 6, посёлок городского типа Серышево, Серышевский район, Амурская область, Россия",51.093917,128.364017,0.1216099858575667,0.8917570793907036,2.2403747377359737,0,0,0,0,0,1,0,0,0,0
2463,2463,4183.0,8083.0,"KASHIRSKAY, 23         Artem          ","Каширская улица, 23А, Артём, Приморский край, Россия, 692775",43.375435,132.301378,0.2021907437145083,0.7570441552347866,2.3090946510255903,0,0,0,0,0,0,0,0,0,0
2464,2464,4187.0,8083.0,"KOMMUNISTICHESKAY, 34  Saransk        ","Коммунистическая улица, 34, Саранск, Республика Мордовия, Россия, 430005",54.183997,45.184657,0.1681910760383621,0.9456891495407299,0.7886210360343034,0,0,6,0,0,0,0,0,0,0
2465,2465,4188.0,8083.0,"TURGENEVSKOE S., 27    KRASHODAR      ",,,,0.1517085043635999,,,0,0,0,0,0,0,0,0,0,0
2466,2466,4193.0,8083.0,"VESNY, 1               Krasnoyarsk    ","улица Весны, 1, микрорайон Взлётка, Советский район, Красноярск, Россия",56.034466,92.907836,0.2186083166997159,0.9779859262968169,1.6215476391029184,0,0,3,0,0,0,0,0,0,0
2467,2467,4200.0,8083.0,"50 LET OKTYABRYA, 109  Tyumen         ","улица 50 лет Октября, 109, Тюмень, Россия",57.125239,65.618275,0.0573523597991227,0.997023506538673,1.1452549482290821,0,0,0,0,0,0,1,0,0,0
2468,2468,4201.0,8083.0,"Mira, 35               Krasnodar      ","улица Мира, 35, микрорайон Центральный, Краснодар, Россия",45.021061,38.969761,0.1416909767750643,0.7857657471912108,0.6801506381652779,0,0,10,0,0,1,1,0,0,0
2469,2469,4214.0,8083.0,"KRISANOVA, 12A         Perm           ","улица Крисанова, 12А, Пермь, Россия, 614068",58.007675,56.213444,0.1188560421164375,1.0124249201768016,0.9811096816854513,0,0,3,0,0,2,0,0,0,0
2470,2470,4215.0,8083.0,"BABUSHKINA, 104A       CHita          ","улица Бабушкина, 104, Чита, Забайкальский край, Россия, 672000",52.042693,113.493692,0.1864637289603712,0.9083163444546053,1.980838605644348,0,0,2,0,0,0,0,0,0,0
2471,2471,4234.0,8083.0,"TIGROVAY, 19           Vladivostok    ","Тигровая улица, 19, Владивосток, Приморский край, Россия, 690091",43.115516,131.877831,0.2055828745971925,0.7525077128962955,2.301702361338646,0,0,0,0,0,0,0,0,0,0
2472,2472,4247.0,8083.0,"DZERZHINSKOGO, 19      Aldan          ","улица Дзержинского, 19, Алдан, Республика Саха (Якутия), Россия, 678900",58.610852,125.385257,0.1824912330585879,1.0229523447991036,2.188385568109268,0,0,1,3,0,0,0,0,0,0
2473,2473,4253.0,8083.0,Vedenyapina.1B         Nizhniy Novgoro,"улица Веденяпина, 1Б, Нижний Новгород, Россия, 603016",56.238962,43.867116,0.1026941725607655,0.9815550548039752,0.7656256075542849,0,0,8,0,0,2,0,0,0,0
2474,2474,4254.0,8083.0,"LENINGRADSKIY, 255     Arkhangelsk    ","Ленинградский проспект, 255, Архангельск, Россия, 163057",64.510339,40.663894,0.0924982714641867,1.1259178171277062,0.709718836981967,0,1,0,0,0,1,0,0,0,0
2475,2475,4258.0,8083.0,"Vosstaniya, 58         Kazan          ","улица Восстания, 58, Казань, Республика Татарстан, Россия, 420039",55.833546,49.071694,0.1751704927512886,0.9744792107637099,0.8564626298311463,0,0,2,0,0,0,0,1,0,0
2476,2476,4265.0,8083.0,"3 MKRN, 3V             Luchegorsk     ","3-й микрорайон, 3, посёлок городского типа Лучегорск, Пожарский район, Приморский край, Россия",46.444547,134.30101,0.2186083166997159,0.8106102647472548,2.3439948132538295,0,0,7,0,0,1,0,0,0,0
2477,2477,4276.0,8083.0,"60 LET OKTYBRYA,12     CHelyabinsk    ","улица 60-летия Октября, 12, Челябинск, Россия",55.264701,61.397757,0.1525045898696281,0.9645509925802028,1.071593012989396,0,0,1,0,0,3,0,0,0,0
2478,2478,4281.0,8083.0,"LENINA, 87.1           Kyren          ","улица Ленина, 87, село Кырен, Тункинский район, Республика Бурятия, Россия",51.68176,102.132609,0.0980893781525532,0.9020168752255046,1.7825503007019934,0,0,1,1,0,0,0,0,0,0
2479,2479,4290.0,8083.0,"KOLKHOZNAY, 2A         Kyzyl          ","Колхозная улица, 2А, Кызыл, Республика Тыва, Россия",51.704063,94.542608,0.1391177529215465,0.9024061360085769,1.6500797930223312,0,0,0,0,0,0,0,0,0,0
2480,2480,4291.0,8083.0,"Novolipetskaya, 1B     YElets         ","Новолипецкая улица, 1, Елец, Липецкая область, Россия",52.620423,38.574431,0.1082214011259224,0.9183996351421522,0.6732508280333688,0,0,0,0,0,0,0,0,0,0
2481,2481,4292.0,8083.0,"VEDENYAPINA, 1B        Nizhniy Novgoro","улица Веденяпина, 1Б, Нижний Новгород, Россия, 603016",56.238962,43.867116,0.1683272484903505,0.9815550548039752,0.7656256075542849,0,0,8,0,0,2,0,0,0,0
2482,2482,4294.0,8083.0,"KRYMSKAY, 272          Anapa          ","Крымская улица, 272, Анапа, Краснодарский край, Россия, 353440",44.901094,37.33366,0.1831071606517266,0.7836719280474708,0.6515952888201062,0,0,3,0,0,0,0,0,0,0
2483,2483,4306.0,8083.0,"MARSHALA RYBALKO, 40   Perm           ","улица Маршала Рыбалко, 40, Пермь, Россия, 614113",58.006054,55.954514,0.111686586116082,1.0123966283896269,0.9765905006532625,0,0,2,0,0,2,0,0,0,0
2484,2484,4313.0,8083.0,"OLKHOVSKAYA, 2         Perm           ","Ольховская улица, 2, Пермь, Россия, 614047",58.09501,56.373946,0.0554504706300368,1.013949203479031,0.9839109700414872,0,0,0,0,0,0,0,0,0,0
2485,2485,4316.0,8083.0,"KHutor Kopanskoy, 85   Krasnodar      ",,,,0.1214815009063049,,,0,0,0,0,0,0,0,0,0,0
2486,2486,4319.0,8083.0,"50LETIYA OKTYBRY,1     Turuntayevo    ","улица 50 лет Октября, 1, село Турунтаево, Прибайкальский район, Республика Бурятия, Россия, 671260",52.202665,107.637871,0.1075633246506497,0.9111083825656058,1.8786352487869213,0,0,0,0,0,0,0,0,0,0
2487,2487,4323.0,8083.0,"OKTYABRSKAYA, 42       Klintsy        ","Октябрьская улица, 42, Клинцы, Брянская область, Россия, 243140",52.753465,32.234104,0.112491558860129,0.9207216560855904,0.5625912462302743,0,0,1,0,0,0,0,0,0,0
